'ArbNum', 'Date-4EST', 'Spread', 'Sym_1_Price', 'Sym_2_Price', 'Sym_1_UPnL', 'Sym_2_UPnL', 'Sym_1_RPnL', 'Sym_2_RPnL', 'Tot_UPnL', 'Tot_RPnL', 'Cointegrated', 'P_Value', 'T_Value', 'C_Value', 'Hedge_Ratio', 'Zero_Crossings', 'Z_Score', 'Correlation', 'SRSI', 'ADF'
6014,2022-10-01 12:35:50,0.000108942,0.03045,1.222,0.0,-1.1115,-0.181677,-0.179767,-1.1115,-0.361443,1,0.02,-3.69,None,0.024829,19.0,-3.96493,77.4737,-1,-2.09033
6014,2022-10-01 12:36:36,0.000158453,0.03045,1.22,0.0,-0.8645,-0.181677,-0.179767,-0.8645,-0.361443,1,0.02,-3.69,None,0.0248291,19.0,-3.91802,77.474,-1,-2.08717
6014,2022-10-01 12:36:43,0.000183209,0.03045,1.219,0.0,-0.741,-0.181677,-0.179767,-0.741,-0.361443,1,0.02,-3.68,None,0.0248292,19.0,-3.89158,77.474,-1,-2.08547
6014,2022-10-01 12:36:56,0.000183209,0.03045,1.218,0.0,-0.6175,-0.181677,-0.179767,-0.6175,-0.361443,1,0.02,-3.68,None,0.0248292,19.0,-3.89158,77.474,-1,-2.08547
6014,2022-10-01 12:37:03,0.000232721,0.03045,1.217,0.0,-0.494,-0.181677,-0.179767,-0.494,-0.361443,1,0.02,-3.68,None,0.0248293,19.0,-3.83166,77.474,-1,-2.0818
6014,2022-10-01 12:37:10,0.000183209,0.03045,1.218,0.0,-0.6175,-0.181677,-0.179767,-0.6175,-0.361443,1,0.02,-3.68,None,0.0248292,19.0,-3.89158,77.474,-1,-2.08547
6014,2022-10-01 12:37:23,0.000232721,0.03045,1.217,0.0,-0.494,-0.181677,-0.179767,-0.494,-0.361443,1,0.02,-3.68,None,0.0248293,19.0,-3.83166,77.474,-1,-2.0818
6014,2022-10-01 12:37:29,0.000207965,0.03045,1.216,0.0,-0.3705,-0.181677,-0.179767,-0.3705,-0.361443,1,0.02,-3.68,None,0.0248293,19.0,-3.86288,77.4741,-1,-2.08367
6014,2022-10-01 12:37:36,0.000232721,0.03045,1.218,0.0,-0.6175,-0.181677,-0.179767,-0.6175,-0.361443,1,0.02,-3.68,None,0.0248293,19.0,-3.83166,77.474,-1,-2.0818
6014,2022-10-01 12:37:43,0.000207965,0.03045,1.217,0.0,-0.494,-0.181677,-0.179767,-0.494,-0.361443,1,0.02,-3.68,None,0.0248293,19.0,-3.86288,77.4741,-1,-2.08367
6014,2022-10-01 12:37:49,0.000182869,0.0304,1.217,-0.2486,-0.494,-0.181677,-0.179767,-0.7426,-0.361443,1,0.02,-3.69,None,0.0248292,19.0,-3.89196,77.4748,-1,-2.08549
6014,2022-10-01 12:38:09,0.000182869,0.0304,1.216,-0.2486,-0.3705,-0.181677,-0.179767,-0.6191,-0.361443,1,0.02,-3.69,None,0.0248292,19.0,-3.89196,77.4748,-1,-2.08549
6014,2022-10-01 12:38:16,0.000207625,0.0304,1.216,-0.2486,-0.3705,-0.181677,-0.179767,-0.6191,-0.361443,1,0.02,-3.69,None,0.0248293,19.0,-3.86329,77.475,-1,-2.0837
6014,2022-10-01 12:38:23,0.000232382,0.0304,1.213,-0.2486,-0.0,-0.181677,-0.179767,-0.2486,-0.361443,1,0.02,-3.69,None,0.0248293,19.0,-3.8321,77.4751,-1,-2.08182
6014,2022-10-01 12:38:29,0.000257139,0.0304,1.215,-0.2486,-0.247,-0.181677,-0.179767,-0.4956,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.79813,77.4751,-1,-2.07986
6014,2022-10-01 12:38:35,0.000232382,0.0304,1.215,-0.2486,-0.247,-0.181677,-0.179767,-0.4956,-0.361443,1,0.02,-3.69,None,0.0248293,19.0,-3.8321,77.4751,-1,-2.08182
6014,2022-10-01 12:38:42,0.000257139,0.0304,1.214,-0.2486,-0.1235,-0.181677,-0.179767,-0.3721,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.79813,77.4751,-1,-2.07986
6014,2022-10-01 12:38:49,0.000281896,0.0304,1.214,-0.2486,-0.1235,-0.181677,-0.179767,-0.3721,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.76105,77.4751,-1,-2.07781
6014,2022-10-01 12:38:55,0.000232382,0.0304,1.215,-0.2486,-0.247,-0.181677,-0.179767,-0.4956,-0.361443,1,0.02,-3.69,None,0.0248293,19.0,-3.8321,77.4751,-1,-2.08182
6014,2022-10-01 12:39:21,0.000282235,0.03045,1.215,0.0,-0.247,-0.181677,-0.179767,-0.247,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.76051,77.4739,-1,-2.07778
6014,2022-10-01 12:39:28,0.000257478,0.03045,1.216,0.0,-0.3705,-0.181677,-0.179767,-0.3705,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.79764,77.474,-1,-2.07983
6014,2022-10-01 12:39:34,0.000282235,0.03045,1.215,0.0,-0.247,-0.181677,-0.179767,-0.247,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.76051,77.4739,-1,-2.07778
6014,2022-10-01 12:39:40,0.000282235,0.03045,1.216,0.0,-0.3705,-0.181677,-0.179767,-0.3705,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.76051,77.4739,-1,-2.07778
6014,2022-10-01 12:39:47,0.000257478,0.03045,1.215,0.0,-0.247,-0.181677,-0.179767,-0.247,-0.361443,1,0.02,-3.68,None,0.0248294,19.0,-3.79764,77.474,-1,-2.07983
