'ArbNum', 'Date-4EST', 'Spread', 'Sym_1_Price', 'Sym_2_Price', 'Sym_1_UPnL', 'Sym_2_UPnL', 'Sym_1_RPnL', 'Sym_2_RPnL', 'Tot_UPnL', 'Tot_RPnL', 'Cointegrated', 'P_Value', 'T_Value', 'C_Value', 'Hedge_Ratio', 'Zero_Crossings', 'Z_Score', 'Correlation', 'SRSI', 'ADF'
5611,2022-09-27 12:46:42,0.0101361,0.442,1.04,0.38,-0.4737,-0.202008,-0.197628,-0.0937,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:46:49,0.0101361,0.4421,1.04,0.342,-0.4737,-0.202008,-0.197628,-0.1317,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:46:55,0.0101361,0.442,1.04,0.38,-0.4737,-0.202008,-0.197628,-0.0937,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:46:59,0.0101361,0.4418,1.04,0.456,-0.4737,-0.202008,-0.197628,-0.0177,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:47:05,0.0101361,0.4419,1.04,0.418,-0.4737,-0.202008,-0.197628,-0.0557,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:47:12,0.0101361,0.4414,1.04,0.608,-0.4737,-0.202008,-0.197628,0.1343,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:47:15,0.0101361,0.4415,1.04,0.57,-0.4737,-0.202008,-0.197628,0.0963,-0.399636,1,0.0,-4.82,-3.35,0.415912,43.0,3.34558,93.3141,-1,-3.62053
5611,2022-09-27 12:47:18,0.00962157,0.4416,1.04,0.532,-0.4737,-0.202008,-0.197628,0.0583,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:25,0.00962157,0.4416,1.038,0.532,-0.7895,-0.202008,-0.197628,-0.2575,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:28,0.00962157,0.4417,1.038,0.494,-0.7895,-0.202008,-0.197628,-0.2955,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:35,0.00962157,0.4418,1.038,0.456,-0.7895,-0.202008,-0.197628,-0.3335,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:38,0.00962157,0.4419,1.038,0.418,-0.7895,-0.202008,-0.197628,-0.3715,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:42,0.00962157,0.4416,1.038,0.532,-0.7895,-0.202008,-0.197628,-0.2575,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:45,0.00962157,0.4419,1.038,0.418,-0.7895,-0.202008,-0.197628,-0.3715,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:48,0.00962157,0.442,1.039,0.38,-0.6316,-0.202008,-0.197628,-0.2516,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:47:51,0.00962157,0.4421,1.039,0.342,-0.6316,-0.202008,-0.197628,-0.2896,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:48:05,0.00962157,0.4423,1.039,0.266,-0.6316,-0.202008,-0.197628,-0.3656,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:48:12,0.00962157,0.4425,1.039,0.19,-0.6316,-0.202008,-0.197628,-0.4416,-0.399636,1,0.0,-4.83,-3.35,0.41591,43.0,3.2512,93.316,-1,-3.63098
5611,2022-09-27 12:48:18,0.00905496,0.4426,1.039,0.152,-0.6316,-0.202008,-0.197628,-0.4796,-0.399636,1,0.0,-4.83,-3.35,0.415909,43.0,3.1339,93.3238,-1,-3.64208
5611,2022-09-27 12:48:25,0.00905496,0.4425,1.039,0.19,-0.6316,-0.202008,-0.197628,-0.4416,-0.399636,1,0.0,-4.83,-3.35,0.415909,43.0,3.1339,93.3238,-1,-3.64208
5611,2022-09-27 12:48:31,0.00996844,0.4425,1.039,0.19,-0.6316,-0.202008,-0.197628,-0.4416,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:35,0.00996844,0.4423,1.038,0.266,-0.7895,-0.202008,-0.197628,-0.5235,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:38,0.00996844,0.4421,1.038,0.342,-0.7895,-0.202008,-0.197628,-0.4475,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:42,0.00996844,0.442,1.038,0.38,-0.7895,-0.202008,-0.197628,-0.4095,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:45,0.00996844,0.4417,1.038,0.494,-0.7895,-0.202008,-0.197628,-0.2955,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:52,0.00996844,0.4414,1.038,0.608,-0.7895,-0.202008,-0.197628,-0.1815,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:55,0.00996844,0.4416,1.038,0.532,-0.7895,-0.202008,-0.197628,-0.2575,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:48:58,0.00996844,0.4419,1.038,0.418,-0.7895,-0.202008,-0.197628,-0.3715,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
5611,2022-09-27 12:49:02,0.00996844,0.4418,1.038,0.456,-0.7895,-0.202008,-0.197628,-0.3335,-0.399636,1,0.0,-4.83,-3.35,0.415911,43.0,3.31599,93.3196,-1,-3.62397
