'ArbNum', 'Date-4EST', 'Spread', 'Sym_1_Price', 'Sym_2_Price', 'Sym_1_UPnL', 'Sym_2_UPnL', 'Sym_1_RPnL', 'Sym_2_RPnL', 'Tot_UPnL', 'Tot_RPnL', 'Cointegrated', 'P_Value', 'T_Value', 'C_Value', 'Hedge_Ratio', 'Zero_Crossings', 'Z_Score', 'Correlation', 'SRSI', 'ADF'
5948,2022-09-30 04:11:49,-0.00010198,0.03403,6.564,0.2751,-0.7995,-0.160155,-0.160515,-0.5244,-0.32067,1,0.0,-4.45,-3.35,0.00520691,22.0,-3.29718,92.3942,-1,-2.55538
5948,2022-09-30 04:11:54,-0.00010198,0.03405,6.579,0.3537,-1.107,-0.160155,-0.160515,-0.7533,-0.32067,1,0.0,-4.45,-3.35,0.00520691,22.0,-3.29718,92.3942,-1,-2.55538
5948,2022-09-30 04:11:58,-0.00010198,0.03405,6.575,0.3537,-1.025,-0.160155,-0.160515,-0.6713,-0.32067,1,0.0,-4.45,-3.35,0.00520691,22.0,-3.29718,92.3942,-1,-2.55538
5948,2022-09-30 04:12:03,-0.00010198,0.03405,6.5645,0.3537,-0.80975,-0.160155,-0.160515,-0.45605,-0.32067,1,0.0,-4.45,-3.35,0.00520691,22.0,-3.29718,92.3942,-1,-2.55538
5948,2022-09-30 04:12:08,-0.00010198,0.03405,6.568,0.3537,-0.8815,-0.160155,-0.160515,-0.5278,-0.32067,1,0.0,-4.45,-3.35,0.00520691,22.0,-3.29718,92.3942,-1,-2.55538
5948,2022-09-30 04:12:12,-0.000178897,0.03405,6.5795,0.3537,-1.11725,-0.160155,-0.160515,-0.76355,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
5948,2022-09-30 04:12:17,-0.000178897,0.03405,6.5855,0.3537,-1.24025,-0.160155,-0.160515,-0.88655,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
5948,2022-09-30 04:12:21,-0.000178897,0.03405,6.5805,0.3537,-1.13775,-0.160155,-0.160515,-0.78405,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
5948,2022-09-30 04:12:26,-0.000178897,0.03403,6.577,0.2751,-1.066,-0.160155,-0.160515,-0.7909,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
5948,2022-09-30 04:12:30,-0.000178897,0.03403,6.5865,0.2751,-1.26075,-0.160155,-0.160515,-0.98565,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
5948,2022-09-30 04:12:35,-0.000178897,0.03403,6.584,0.2751,-1.2095,-0.160155,-0.160515,-0.9344,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
5948,2022-09-30 04:12:39,-0.000178897,0.03403,6.592,0.2751,-1.3735,-0.160155,-0.160515,-1.0984,-0.32067,1,0.0,-4.45,-3.35,0.00520688,22.0,-3.40814,92.3941,-1,-2.56096
