'ArbNum', 'Date-4EST', 'Spread', 'Sym_1_Price', 'Sym_2_Price', 'Sym_1_UPnL', 'Sym_2_UPnL', 'Sym_1_RPnL', 'Sym_2_RPnL', 'Tot_UPnL', 'Tot_RPnL', 'Cointegrated', 'P_Value', 'T_Value', 'C_Value', 'Hedge_Ratio', 'Zero_Crossings', 'Z_Score', 'Correlation', 'SRSI', 'ADF'
5675,2022-09-28 12:22:12,-0.0154689,0.592,0.0115,0.2554,-0.679,-0.18113,-0.186589,-0.4236,-0.367719,1,0.01,-4.01,-3.35,53.1701,20.0,-3.50705,85.5645,-1,-1.86041
5675,2022-09-28 12:22:16,-0.0154689,0.592,0.01149,0.2554,-0.5432,-0.18113,-0.186589,-0.2878,-0.367719,1,0.01,-4.01,-3.35,53.1701,20.0,-3.50705,85.5645,-1,-1.86041
5675,2022-09-28 12:22:19,-0.0199736,0.592,0.011475,0.2554,-0.3395,-0.18113,-0.186589,-0.0841,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:23,-0.0199736,0.592,0.011455,0.2554,-0.0679,-0.18113,-0.186589,0.1875,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:30,-0.0199736,0.592,0.01147,0.2554,-0.2716,-0.18113,-0.186589,-0.0162,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:34,-0.0199736,0.592,0.011485,0.2554,-0.4753,-0.18113,-0.186589,-0.2199,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:38,-0.0199736,0.592,0.01149,0.2554,-0.5432,-0.18113,-0.186589,-0.2878,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:41,-0.0199736,0.592,0.011475,0.2554,-0.3395,-0.18113,-0.186589,-0.0841,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:45,-0.0199736,0.592,0.01148,0.2554,-0.4074,-0.18113,-0.186589,-0.152,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
5675,2022-09-28 12:22:56,-0.0199736,0.592,0.01149,0.2554,-0.5432,-0.18113,-0.186589,-0.2878,-0.367719,1,0.01,-3.97,-3.35,53.1689,20.0,-3.79539,85.5215,-1,-1.82425
