'ArbNum', 'Date-4EST', 'Spread', 'Sym_1_Price', 'Sym_2_Price', 'Sym_1_UPnL', 'Sym_2_UPnL', 'Sym_1_RPnL', 'Sym_2_RPnL', 'Tot_UPnL', 'Tot_RPnL', 'Cointegrated', 'P_Value', 'T_Value', 'C_Value', 'Hedge_Ratio', 'Zero_Crossings', 'Z_Score', 'Correlation', 'SRSI', 'ADF'
5676,2022-09-28 12:22:12,0.00035464,0.0115,13.95,-0.264,0.0,-0.181843,-0.17577,-0.264,-0.357613,1,0.02,-3.65,-3.35,0.000793574,24.0,3.47569,89.3443,1,-2.44824
5676,2022-09-28 12:22:16,0.00035464,0.01149,13.95,-0.132,0.0,-0.181843,-0.17577,-0.132,-0.357613,1,0.02,-3.65,-3.35,0.000793574,24.0,3.47569,89.3443,1,-2.44824
5676,2022-09-28 12:22:19,0.000439389,0.011475,13.95,0.066,0.0,-0.181843,-0.17577,0.066,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:23,0.000439389,0.011455,13.95,0.33,0.0,-0.181843,-0.17577,0.33,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:30,0.000439389,0.01147,13.95,0.132,0.0,-0.181843,-0.17577,0.132,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:34,0.000439389,0.011485,13.95,-0.066,0.0,-0.181843,-0.17577,-0.066,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:38,0.000439389,0.01149,13.95,-0.132,0.0,-0.181843,-0.17577,-0.132,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:41,0.000439389,0.011475,13.95,0.066,0.0,-0.181843,-0.17577,0.066,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:45,0.000439389,0.01148,13.95,-0.0,0.0,-0.181843,-0.17577,0.0,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:22:56,0.000439389,0.01149,13.95,-0.132,0.0,-0.181843,-0.17577,-0.132,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:23:03,0.000439389,0.011475,13.95,0.066,0.0,-0.181843,-0.17577,0.066,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:23:07,0.000439389,0.01146,13.95,0.264,0.0,-0.181843,-0.17577,0.264,-0.357613,1,0.03,-3.57,-3.35,0.000793592,24.0,3.73254,89.2944,1,-2.40358
5676,2022-09-28 12:23:11,0.000424434,0.01147,13.95,0.132,0.0,-0.181843,-0.17577,0.132,-0.357613,1,0.03,-3.59,-3.35,0.000793589,24.0,3.69535,89.3039,1,-2.41197
5676,2022-09-28 12:23:15,0.000424434,0.011485,13.95,-0.066,0.0,-0.181843,-0.17577,-0.066,-0.357613,1,0.03,-3.59,-3.35,0.000793589,24.0,3.69535,89.3039,1,-2.41197
5676,2022-09-28 12:23:19,0.000424434,0.011475,13.95,0.066,0.0,-0.181843,-0.17577,0.066,-0.357613,1,0.03,-3.59,-3.35,0.000793589,24.0,3.69535,89.3039,1,-2.41197
5676,2022-09-28 12:23:23,0.000424434,0.011465,13.95,0.198,0.0,-0.181843,-0.17577,0.198,-0.357613,1,0.03,-3.59,-3.35,0.000793589,24.0,3.69535,89.3039,1,-2.41197
