'ArbNum', 'Date-4EST', 'Spread', 'Sym_1_Price', 'Sym_2_Price', 'Sym_1_UPnL', 'Sym_2_UPnL', 'Sym_1_RPnL', 'Sym_2_RPnL', 'Tot_UPnL', 'Tot_RPnL', 'Cointegrated', 'P_Value', 'T_Value', 'C_Value', 'Hedge_Ratio', 'Zero_Crossings', 'Z_Score', 'Correlation', 'SRSI', 'ADF'
5970,2022-10-01 07:34:52,0.150206,1.67,2.389,0.487,1.054,-0.195774,-0.176477,1.541,-0.372251,1,0.01,-3.85,None,0.636163,19.0,2.54088,52.045,1,-2.73043
5970,2022-10-01 07:34:57,0.150841,1.67,2.388,0.487,0.992,-0.195774,-0.176477,1.479,-0.372251,1,0.01,-3.85,None,0.636164,19.0,2.57071,52.0437,1,-2.7287
5970,2022-10-01 07:35:02,0.150841,1.67,2.386,0.487,0.868,-0.195774,-0.176477,1.355,-0.372251,1,0.01,-3.85,None,0.636164,19.0,2.57071,52.0437,1,-2.7287
5970,2022-10-01 07:35:07,0.15211,1.67,2.386,0.487,0.868,-0.195774,-0.176477,1.355,-0.372251,1,0.01,-3.85,None,0.636165,19.0,2.62875,52.0409,1,-2.72524
5970,2022-10-01 07:35:12,0.152745,1.67,2.385,0.487,0.806,-0.195774,-0.176477,1.293,-0.372251,1,0.01,-3.85,None,0.636166,19.0,2.65698,52.0396,1,-2.7235
5970,2022-10-01 07:35:22,0.150841,1.67,2.388,0.487,0.992,-0.195774,-0.176477,1.479,-0.372251,1,0.01,-3.85,None,0.636164,19.0,2.57071,52.0437,1,-2.7287
5970,2022-10-01 07:35:27,0.152745,1.67,2.387,0.487,0.93,-0.195774,-0.176477,1.417,-0.372251,1,0.01,-3.85,None,0.636166,19.0,2.65698,52.0396,1,-2.7235
5970,2022-10-01 07:35:33,0.151475,1.67,2.387,0.487,0.93,-0.195774,-0.176477,1.417,-0.372251,1,0.01,-3.85,None,0.636165,19.0,2.6,52.0423,1,-2.72697
5970,2022-10-01 07:35:38,0.148936,1.67,2.391,0.487,1.178,-0.195774,-0.176477,1.665,-0.372251,1,0.01,-3.85,None,0.636162,19.0,2.47957,52.0477,1,-2.73386
5970,2022-10-01 07:35:43,0.155193,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:35:48,0.154558,1.675,2.392,-0.0,1.24,-0.195774,-0.176477,1.24,-0.372251,1,0.01,-3.83,None,0.636168,19.0,2.73485,51.996,1,-2.71851
5970,2022-10-01 07:35:54,0.153924,1.675,2.391,-0.0,1.178,-0.195774,-0.176477,1.178,-0.372251,1,0.01,-3.83,None,0.636167,19.0,2.70809,51.9975,1,-2.72026
5970,2022-10-01 07:36:04,0.15202,1.675,2.394,-0.0,1.364,-0.195774,-0.176477,1.364,-0.372251,1,0.01,-3.83,None,0.636166,19.0,2.62475,52.0022,1,-2.72548
5970,2022-10-01 07:36:09,0.15202,1.675,2.393,-0.0,1.302,-0.195774,-0.176477,1.302,-0.372251,1,0.01,-3.83,None,0.636166,19.0,2.62475,52.0022,1,-2.72548
5970,2022-10-01 07:36:14,0.152654,1.675,2.393,-0.0,1.302,-0.195774,-0.176477,1.302,-0.372251,1,0.01,-3.83,None,0.636166,19.0,2.65305,52.0006,1,-2.72375
5970,2022-10-01 07:36:24,0.15202,1.675,2.394,-0.0,1.364,-0.195774,-0.176477,1.364,-0.372251,1,0.01,-3.83,None,0.636166,19.0,2.62475,52.0022,1,-2.72548
5970,2022-10-01 07:36:29,0.153924,1.675,2.391,-0.0,1.178,-0.195774,-0.176477,1.178,-0.372251,1,0.01,-3.83,None,0.636167,19.0,2.70809,51.9975,1,-2.72026
5970,2022-10-01 07:36:39,0.154558,1.675,2.39,-0.0,1.116,-0.195774,-0.176477,1.116,-0.372251,1,0.01,-3.83,None,0.636168,19.0,2.73485,51.996,1,-2.71851
5970,2022-10-01 07:36:44,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:36:55,0.156463,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:37:00,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:37:11,0.154558,1.675,2.39,-0.0,1.116,-0.195774,-0.176477,1.116,-0.372251,1,0.01,-3.83,None,0.636168,19.0,2.73485,51.996,1,-2.71851
5970,2022-10-01 07:37:16,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:37:21,0.155193,1.675,2.39,-0.0,1.116,-0.195774,-0.176477,1.116,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:37:26,0.155193,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:37:31,0.149571,1.67,2.388,0.487,0.992,-0.195774,-0.176477,1.479,-0.372251,1,0.01,-3.85,None,0.636163,19.0,2.5105,52.0464,1,-2.73215
5970,2022-10-01 07:37:36,0.150841,1.67,2.388,0.487,0.992,-0.195774,-0.176477,1.479,-0.372251,1,0.01,-3.85,None,0.636164,19.0,2.57071,52.0437,1,-2.7287
5970,2022-10-01 07:37:41,0.150206,1.67,2.389,0.487,1.054,-0.195774,-0.176477,1.541,-0.372251,1,0.01,-3.85,None,0.636163,19.0,2.54088,52.045,1,-2.73043
5970,2022-10-01 07:37:56,0.149571,1.67,2.39,0.487,1.116,-0.195774,-0.176477,1.603,-0.372251,1,0.01,-3.85,None,0.636163,19.0,2.5105,52.0464,1,-2.73215
5970,2022-10-01 07:38:07,0.150206,1.67,2.389,0.487,1.054,-0.195774,-0.176477,1.541,-0.372251,1,0.01,-3.85,None,0.636163,19.0,2.54088,52.045,1,-2.73043
5970,2022-10-01 07:38:22,0.149571,1.67,2.39,0.487,1.116,-0.195774,-0.176477,1.603,-0.372251,1,0.01,-3.85,None,0.636163,19.0,2.5105,52.0464,1,-2.73215
5970,2022-10-01 07:38:32,0.154558,1.675,2.39,-0.0,1.116,-0.195774,-0.176477,1.116,-0.372251,1,0.01,-3.83,None,0.636168,19.0,2.73485,51.996,1,-2.71851
5970,2022-10-01 07:38:37,0.155193,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:38:42,0.153289,1.675,2.392,-0.0,1.24,-0.195774,-0.176477,1.24,-0.372251,1,0.01,-3.83,None,0.636167,19.0,2.68082,51.9991,1,-2.722
5970,2022-10-01 07:38:47,0.153924,1.675,2.391,-0.0,1.178,-0.195774,-0.176477,1.178,-0.372251,1,0.01,-3.83,None,0.636167,19.0,2.70809,51.9975,1,-2.72026
5970,2022-10-01 07:38:57,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:39:08,0.155193,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:39:18,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:39:23,0.155828,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:39:28,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:39:43,0.157097,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:39:53,0.156463,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:39:59,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:40:04,0.153924,1.675,2.391,-0.0,1.178,-0.195774,-0.176477,1.178,-0.372251,1,0.01,-3.83,None,0.636167,19.0,2.70809,51.9975,1,-2.72026
5970,2022-10-01 07:40:09,0.154558,1.675,2.39,-0.0,1.116,-0.195774,-0.176477,1.116,-0.372251,1,0.01,-3.83,None,0.636168,19.0,2.73485,51.996,1,-2.71851
5970,2022-10-01 07:40:14,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:40:19,0.155828,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:40:24,0.157097,1.675,2.385,-0.0,0.806,-0.195774,-0.176477,0.806,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:40:30,0.159002,1.675,2.383,-0.0,0.682,-0.195774,-0.176477,0.682,-0.372251,1,0.01,-3.82,None,0.636172,19.0,2.90864,51.9849,1,-2.70614
5970,2022-10-01 07:40:35,0.158367,1.675,2.384,-0.0,0.744,-0.195774,-0.176477,0.744,-0.372251,1,0.01,-3.83,None,0.636172,19.0,2.8852,51.9865,1,-2.70792
5970,2022-10-01 07:40:40,0.159002,1.675,2.382,-0.0,0.62,-0.195774,-0.176477,0.62,-0.372251,1,0.01,-3.82,None,0.636172,19.0,2.90864,51.9849,1,-2.70614
5970,2022-10-01 07:40:45,0.159002,1.675,2.383,-0.0,0.682,-0.195774,-0.176477,0.682,-0.372251,1,0.01,-3.82,None,0.636172,19.0,2.90864,51.9849,1,-2.70614
5970,2022-10-01 07:40:54,0.159636,1.675,2.382,-0.0,0.62,-0.195774,-0.176477,0.62,-0.372251,1,0.01,-3.82,None,0.636173,19.0,2.93163,51.9833,1,-2.70436
5970,2022-10-01 07:41:05,0.159002,1.675,2.383,-0.0,0.682,-0.195774,-0.176477,0.682,-0.372251,1,0.01,-3.82,None,0.636172,19.0,2.90864,51.9849,1,-2.70614
5970,2022-10-01 07:41:15,0.157732,1.675,2.385,-0.0,0.806,-0.195774,-0.176477,0.806,-0.372251,1,0.01,-3.83,None,0.636171,19.0,2.86132,51.9881,1,-2.7097
5970,2022-10-01 07:41:20,0.158367,1.675,2.384,-0.0,0.744,-0.195774,-0.176477,0.744,-0.372251,1,0.01,-3.83,None,0.636172,19.0,2.8852,51.9865,1,-2.70792
5970,2022-10-01 07:41:26,0.157097,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:41:31,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:41:41,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:41:46,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:41:51,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:41:56,0.155193,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:42:07,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:42:17,0.157097,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:42:43,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:42:48,0.157097,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:43:08,0.156463,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:43:13,0.157732,1.675,2.385,-0.0,0.806,-0.195774,-0.176477,0.806,-0.372251,1,0.01,-3.83,None,0.636171,19.0,2.86132,51.9881,1,-2.7097
5970,2022-10-01 07:43:18,0.157097,1.675,2.385,-0.0,0.806,-0.195774,-0.176477,0.806,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:43:23,0.157732,1.675,2.385,-0.0,0.806,-0.195774,-0.176477,0.806,-0.372251,1,0.01,-3.83,None,0.636171,19.0,2.86132,51.9881,1,-2.7097
5970,2022-10-01 07:43:34,0.157732,1.675,2.384,-0.0,0.744,-0.195774,-0.176477,0.744,-0.372251,1,0.01,-3.83,None,0.636171,19.0,2.86132,51.9881,1,-2.7097
5970,2022-10-01 07:43:39,0.158367,1.675,2.384,-0.0,0.744,-0.195774,-0.176477,0.744,-0.372251,1,0.01,-3.83,None,0.636172,19.0,2.8852,51.9865,1,-2.70792
5970,2022-10-01 07:43:45,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:43:50,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:44:15,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:44:31,0.155193,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.76111,51.9944,1,-2.71675
5970,2022-10-01 07:44:36,0.154558,1.675,2.389,-0.0,1.054,-0.195774,-0.176477,1.054,-0.372251,1,0.01,-3.83,None,0.636168,19.0,2.73485,51.996,1,-2.71851
5970,2022-10-01 07:44:41,0.155828,1.675,2.388,-0.0,0.992,-0.195774,-0.176477,0.992,-0.372251,1,0.01,-3.83,None,0.636169,19.0,2.78688,51.9928,1,-2.715
5970,2022-10-01 07:44:57,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:45:22,0.162085,1.68,2.386,-0.487,0.868,-0.195774,-0.176477,0.381,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.01633,51.9357,1,-2.69744
5970,2022-10-01 07:45:27,0.162719,1.68,2.385,-0.487,0.806,-0.195774,-0.176477,0.319,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.03727,51.934,1,-2.69564
5970,2022-10-01 07:45:32,0.162085,1.68,2.386,-0.487,0.868,-0.195774,-0.176477,0.381,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.01633,51.9357,1,-2.69744
5970,2022-10-01 07:45:52,0.162719,1.68,2.385,-0.487,0.806,-0.195774,-0.176477,0.319,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.03727,51.934,1,-2.69564
5970,2022-10-01 07:45:57,0.162719,1.68,2.384,-0.487,0.744,-0.195774,-0.176477,0.257,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.03727,51.934,1,-2.69564
5970,2022-10-01 07:46:02,0.163354,1.68,2.385,-0.487,0.806,-0.195774,-0.176477,0.319,-0.372251,1,0.01,-3.8,None,0.636177,19.0,3.05781,51.9322,1,-2.69383
5970,2022-10-01 07:46:08,0.162719,1.68,2.385,-0.487,0.806,-0.195774,-0.176477,0.319,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.03727,51.934,1,-2.69564
5970,2022-10-01 07:46:18,0.163354,1.68,2.384,-0.487,0.744,-0.195774,-0.176477,0.257,-0.372251,1,0.01,-3.8,None,0.636177,19.0,3.05781,51.9322,1,-2.69383
5970,2022-10-01 07:46:23,0.162719,1.68,2.385,-0.487,0.806,-0.195774,-0.176477,0.319,-0.372251,1,0.01,-3.8,None,0.636176,19.0,3.03727,51.934,1,-2.69564
5970,2022-10-01 07:46:38,0.16145,1.68,2.387,-0.487,0.93,-0.195774,-0.176477,0.443,-0.372251,1,0.01,-3.8,None,0.636175,19.0,2.99498,51.9375,1,-2.69924
5970,2022-10-01 07:46:58,0.16145,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.8,None,0.636175,19.0,2.99498,51.9375,1,-2.69924
5970,2022-10-01 07:47:04,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:47:19,0.157097,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:47:25,0.156463,1.675,2.387,-0.0,0.93,-0.195774,-0.176477,0.93,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.81216,51.9912,1,-2.71323
5970,2022-10-01 07:47:30,0.157097,1.675,2.386,-0.0,0.868,-0.195774,-0.176477,0.868,-0.372251,1,0.01,-3.83,None,0.63617,19.0,2.83698,51.9897,1,-2.71147
5970,2022-10-01 07:47:40,0.157732,1.675,2.385,-0.0,0.806,-0.195774,-0.176477,0.806,-0.372251,1,0.01,-3.83,None,0.636171,19.0,2.86132,51.9881,1,-2.7097
5970,2022-10-01 07:47:50,0.158367,1.675,2.384,-0.0,0.744,-0.195774,-0.176477,0.744,-0.372251,1,0.01,-3.83,None,0.636172,19.0,2.8852,51.9865,1,-2.70792
